Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,356100,0
496,788710,0
1009,975132,0
1503,2007626,305666
2006,2502362,800402
2512,2086497,384537
3019,2179708,477748
3513,2380471,678511
4015,2437567,735607
4519,1763579,61619
5036,368725,0
5546,188357,0
6051,224202,0
6548,286009,0
7008,131220,0
7527,32332,0
8017,831730,0
8548,20030,0
9066,46895,0
9570,36660,0
10023,60909,0
10531,48771,0
11016,718129,0
11519,344103,0
12022,69818,0
12536,20030,0
13035,39529,0
13538,33163,0
14046,73294,0
14546,37449,0
15049,21772,0
15553,26127,0
16055,38119,0
16562,29611,0
17069,20901,0
17574,31352,0
18030,36306,0
18540,42674,0
19044,40932,0
19546,39661,0
20053,34564,0
20561,38990,0
21066,30621,0
21569,35306,0
22075,34836,0
22579,34564,0
23046,44035,0
23541,38537,0
24042,54420,0
24551,43519,0
25056,46427,0
25564,41803,0
26073,33965,0
26586,48118,0
27087,41456,0
27595,32223,0
28055,31352,0
28557,41803,0
29065,28740,0
29572,42674,0
30086,24385,0
30591,39191,0
31101,35707,0
31552,413921,0
32043,1304957,0
32573,26127,0
33075,63576,0
33585,40061,0
34091,88978,0
34598,27869,0
35104,38790,0
35609,41202,0
36064,254299,0
36576,36578,0
37071,752859,0
,,
