Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,1348258,764063
494,1036061,451866
998,1235829,651634
1498,1689911,1105716
1995,2877623,2293428
2498,2990876,2406681
2998,3119938,2535743
3501,4174595,3590400
4009,1846341,1262146
4508,1428739,844544
5013,1313609,729414
5519,1299832,715637
6033,66384,0
6565,47333,0
7020,89939,0
7526,64720,0
8029,184294,0
8543,102016,0
9028,533703,0
9552,74847,0
10059,77949,0
10564,34836,0
11023,54867,0
11509,351334,0
12007,633681,49486
12505,166675,0
13015,88285,0
13529,20030,0
14039,58404,0
14539,22643,0
15038,39209,0
15542,32292,0
16047,26127,0
16550,24875,0
17054,61233,0
17558,24385,0
18064,40932,0
18568,25256,0
19078,33965,0
19524,33693,0
20035,23514,0
20541,40801,0
21053,30481,0
21556,29245,0
22058,73647,0
22562,31352,0
23067,64385,0
23572,22643,0
24076,118256,0
24581,36578,0
25039,54604,0
25542,31352,0
26052,32223,0
26559,34836,0
27068,32223,0
27579,26998,0
28088,33965,0
28544,40061,0
29050,46296,0
29560,29611,0
30069,30481,0
30575,39191,0
31081,33965,0
31590,29611,0
32096,46158,0
32604,40400,0
33060,40061,0
33568,33094,0
34077,54805,0
34588,35544,0
35092,62488,0
35603,57017,0
36110,49109,0
36548,617419,33224
,,
,,
