Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,382172,0
503,788553,379913
1000,1469676,1061036
1507,2303922,1895282
2007,2174551,1765911
2511,1558623,1149983
3016,1659525,1250885
3524,3234158,2825518
4015,4359341,3950701
4518,4309181,3900541
5022,3211329,2802689
5523,3252955,2844315
6025,4618203,4209563
6530,3606195,3197555
7054,2209367,1800727
7504,2159968,1751328
8017,1129201,720561
8528,756267,347627
9033,58734,0
9540,60251,0
10048,62086,0
10561,88988,0
11022,34592,0
11526,48782,0
12034,404856,0
12547,69410,0
13022,487451,78811
13522,132948,0
14030,85052,0
14526,530586,121946
15044,9580,0
15548,20901,0
16053,28849,0
16556,24385,0
17049,74865,0
17560,56678,0
18067,20901,0
18571,51992,0
19017,147744,0
19530,48708,0
20037,38320,0
20540,40061,0
21048,30481,0
21555,32223,0
22056,35707,0
22565,61772,0
23070,37449,0
23577,37449,0
24081,196992,0
24542,38320,0
25045,26127,0
25554,29611,0
26059,24385,0
26564,41803,0
27083,39191,0
27582,30481,0
28090,51722,0
28547,56277,0
29053,55676,0
29560,64585,0
30052,352774,0
30577,38589,0
31084,58019,0
31566,1490998,1082358
32096,26127,0
32551,127551,0
33068,47546,0
33578,29611,0
34088,40932,0
34588,373676,0
35101,266895,0
35604,34836,0
36112,29611,0
36558,382815,0
,,
,,
