Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
61,373548,0
498,813727,408876
999,957629,552778
1496,2883118,2478267
2003,2856455,2451604
2501,2144026,1739175
3003,2785500,2380649
3508,4032922,3628071
4011,4927074,4522223
4516,4358581,3953730
5017,3227245,2822394
5523,4720134,4315283
6019,3079521,2674670
6523,5124460,4719609
7032,1919368,1514517
7539,2730124,2325273
8058,805801,400950
8525,146297,0
9022,79380,0
9534,83649,0
10050,311351,0
10553,44416,0
11065,46909,0
11543,588466,183615
12000,233727,0
12503,43948,0
13005,75078,0
13521,20765,0
14022,24385,0
14524,32693,0
15026,25256,0
15531,23514,0
16034,23514,0
16537,26127,0
17026,439384,34533
17551,26998,0
18050,36177,0
18561,34836,0
19066,41560,0
19567,32223,0
20078,28740,0
20528,83013,0
21031,22643,0
21537,50512,0
22045,34292,0
22549,33965,0
23052,22643,0
23558,39191,0
24064,58025,0
24570,38320,0
25077,29611,0
25590,37014,0
26032,125563,0
26554,46027,0
27063,30481,0
27573,31352,0
28080,26127,0
28589,29611,0
29046,37449,0
29550,33094,0
30055,29611,0
30575,65995,0
31075,37449,0
31574,801140,396289
32082,35718,0
32572,488999,84148
33097,31375,0
33546,117837,0
34066,31352,0
34569,43545,0
35077,56077,0
35588,36578,0
36093,94970,0
36594,486458,81607
,,
,,
,,
