Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
47,446510,0
485,568518,16559
989,1486297,934338
1483,3039940,2487981
1985,4161223,3609264
2487,3197634,2645675
2992,1017904,465945
3495,3517392,2965433
4010,3453320,2901361
4498,2578293,2026334
5001,2132025,1580066
5504,3574327,3022368
6006,3800245,3248286
6509,3957896,3405937
7017,2028862,1476903
7520,2649095,2097136
8043,904361,352402
8552,994091,442132
9004,194420,0
9516,36578,0
10024,61960,0
10530,87859,0
11033,350175,0
11515,1050819,498860
12021,1110283,558324
12522,495077,0
13029,121987,0
13545,24890,0
14046,20901,0
14550,29410,0
15055,20901,0
15561,26127,0
16060,23868,0
16561,27869,0
17004,277655,0
17521,65313,0
18030,37558,0
18533,41001,0
19029,186931,0
19542,39730,0
20049,46967,0
20555,37449,0
21059,48307,0
21566,56609,0
22021,72762,0
22528,58489,0
23034,31352,0
23540,86095,0
24049,48439,0
24554,36847,0
25065,75575,0
25567,35976,0
26060,197116,0
26531,29611,0
27039,25256,0
27547,35707,0
28054,42674,0
28570,31822,0
29075,38320,0
29582,41803,0
30038,43545,0
30557,32087,0
31057,73363,0
31542,1009421,457462
32050,27009,0
32555,625551,73592
33088,32974,0
33603,104850,0
34056,50839,0
34554,42674,0
35064,28740,0
35574,42474,0
36080,27869,0
36572,573607,21648
37071,791902,239943
,,
,,
,,
