Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1498198,945444
497,685519,132765
999,1480506,927752
1501,1879685,1326931
2016,2822232,2269478
2501,2588056,2035302
3006,2837776,2285022
3504,1158222,605468
4012,1835851,1283097
4525,919834,367080
5023,860394,307640
5558,100707,0
6020,37188,0
6527,46158,0
7033,47946,0
7524,193708,0
8024,387185,0
8549,34705,0
9057,42972,0
9515,97371,0
10020,83538,0
10531,30493,0
11038,28809,0
11529,322654,0
12057,29880,0
12536,1027806,475052
13041,239967,0
13543,78902,0
14047,114974,0
14566,12192,0
15065,29611,0
15570,26127,0
16073,22752,0
16521,28740,0
17025,24385,0
17532,30481,0
18032,89100,0
18544,13934,0
19035,299220,0
19540,745153,192399
20060,833658,280904
20565,1107141,554387
21068,1090437,537683
21573,1089566,536812
22079,1083469,530715
22579,1095662,542908
23041,950630,397876
23535,1079986,527232
24031,1813685,1260931
24525,1102073,549319
25030,1129386,576632
25535,1093920,541166
26036,998732,445978
26548,69334,0
27077,34670,0
27579,35707,0
28091,32223,0
28548,47969,0
29055,36647,0
29565,21772,0
30072,22643,0
30578,21772,0
31088,26127,0
31596,28608,0
32104,54805,0
32564,40061,0
33054,702669,149915
33577,30493,0
34088,21772,0
34598,43614,0
35112,30481,0
35569,31842,0
36072,25926,0
36566,544927,0
,,
,,
,,
