Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1112511,716668
497,870123,474280
997,1428330,1032487
1500,2073138,1677295
2004,3960495,3564652
2503,3264582,2868739
3011,3379597,2983754
3514,4608193,4212350
4007,5325783,4929940
4511,3968752,3572909
5019,3070194,2674351
5521,3083949,2688106
6041,949654,553811
6532,1273036,877193
7039,1003813,607970
7544,262879,0
8056,71414,0
8548,279072,0
8996,627304,231461
9514,66269,0
10007,318470,0
10524,79253,0
11017,282852,0
11520,738519,342676
12009,758147,362304
12516,258899,0
13017,225425,0
13536,100534,0
14037,62705,0
14539,89842,0
15038,110403,0
15542,73294,0
16047,124276,0
16537,634474,238631
17039,498243,102400
17556,93194,0
18059,62705,0
18560,110080,0
19064,67931,0
19517,58351,0
20017,106920,0
20531,52254,0
21029,132840,0
21529,523998,128155
22035,120403,0
22546,64447,0
23039,191195,0
23553,56609,0
24041,593453,197610
24558,67060,0
25070,73864,0
25570,67931,0
26070,88791,0
26517,568495,172652
27023,256089,0
27540,61834,0
28038,234961,0
28550,62705,0
29054,139320,0
29559,62705,0
30059,198558,0
30570,68802,0
31073,70300,0
31565,576280,180437
32026,306581,0
32539,68013,0
33028,1056263,660420
33526,1475102,1079259
34025,1146425,750582
34528,1120919,725076
35032,1330807,934964
35536,1157922,762079
36037,1490343,1094500
36539,1622149,1226306
,,
,,
,,
