Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
10,1521377,943527
485,917772,339922
995,1303480,725630
1490,1347977,770127
1993,1814033,1236183
2498,2538213,1960363
3012,2394811,1816961
3515,2488022,1910172
4021,2638594,2060744
4519,2703125,2125275
5032,2802398,2224548
5532,2522765,1944915
6027,2486914,1909064
6538,2565785,1987935
7031,2179708,1601858
7484,1778183,1200333
7986,1742332,1164482
8493,2337450,1759600
9012,2179708,1601858
9503,2595574,2017724
9995,2171430,1593580
10497,1441188,863338
11003,1727992,1150142
11507,2122347,1544497
12008,1319297,741447
12507,1254766,676916
13012,1254766,676916
13512,1412508,834658
14014,1082684,504834
14520,328320,0
15028,98364,0
15525,272505,0
16036,72531,0
16531,403947,0
17034,673988,96138
17535,652478,74628
18044,192440,0
18501,365841,0
19013,80315,0
19503,431170,0
20020,54595,0
20517,308620,0
21018,364051,0
21520,619359,41509
22031,609457,31607
22533,321580,0
23045,73483,0
23547,151475,0
24051,90575,0
24552,338829,0
25062,76776,0
25515,71414,0
26017,134459,0
26526,79252,0
27025,463791,0
27530,102034,0
28030,107123,0
28527,468778,0
29030,1226086,648236
29534,1412508,834658
30031,1054003,476153
30542,1097024,519174
31038,1054003,476153
31542,1075514,497664
32043,1046833,468983
32551,1319297,741447
33048,1068344,490494
33557,1032493,454643
34054,1046833,468983
34558,1132874,555024
35009,1061173,483323
35511,1054003,476153
36014,1018153,440303
36517,1061173,483323
37020,1233256,655406
37525,1943095,1365245
,,
