Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,815009,526383
499,834796,546170
1000,1474219,1185593
1503,2423392,2134766
2006,2225333,1936707
2525,139919,0
3025,1721607,1432981
3515,3318350,3029724
4012,4953785,4665159
4526,4354228,4065602
5022,3757999,3469373
5527,2453229,2164603
6045,2895369,2606743
6536,3121031,2832405
7044,549952,261326
7547,150982,0
8043,645308,356682
8549,226540,0
9012,81458,0
9506,455843,167217
10021,134444,0
10517,301928,13302
11011,1108240,819614
11514,434201,145575
12020,851018,562392
12519,1408747,1120121
13038,1152982,864356
13528,1346464,1057838
14042,1127015,838389
14540,1256294,967668
15038,1187186,898560
15540,1231801,943175
16052,1132703,844077
16545,1373193,1084567
17057,1122660,834034
17563,1140895,852269
18051,1785005,1496379
18506,1311572,1022946
19029,179886,0
19527,242956,0
20034,86569,0
20528,275788,0
21041,58351,0
21534,328320,39694
22047,82574,0
22538,403947,115321
23050,214664,0
23549,216691,0
24064,76640,0
24559,298771,10145
25075,72285,0
25567,318470,29844
26033,78382,0
26533,162652,0
27035,246852,0
27541,262656,0
28056,66189,0
28550,140940,0
29058,74898,0
29552,242956,0
30067,82874,0
30562,282355,0
31075,75851,0
31571,354585,65959
32084,82736,0
32542,59222,0
33040,80123,0
33546,92855,0
34042,154804,0
34554,132209,0
35055,97080,0
35550,1000149,711523
36068,91501,0
36553,918563,629937
,,
,,
,,
,,
