Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1257679,781914
498,1047755,571990
995,1452123,976358
1498,1781360,1305595
2000,2002316,1526551
2511,851357,375592
3008,1400196,924431
3510,2589818,2114053
4011,4502156,4026391
4513,4309532,3833767
5015,4578971,4103206
5518,3414664,2938899
6020,2131622,1655857
6523,3402455,2926690
7035,1387780,912015
7542,507781,32016
8042,630968,155203
8503,162749,0
9005,398276,0
9514,241650,0
10015,323730,0
10520,335333,0
11016,792216,316451
11513,1033023,557258
12017,306071,0
12517,360101,0
13021,480396,4631
13529,177292,0
14038,78926,0
14538,241369,0
15032,1290644,814879
15538,1263811,788046
16050,1112209,636444
16539,1828026,1352261
17035,1136705,660940
17549,1419379,943614
18047,1557618,1081853
18555,432002,0
19010,1067986,592221
19513,1357931,882166
20010,1396224,920459
20528,1116564,640799
21017,1474747,998982
21517,1726469,1250704
22024,694803,219038
22539,64447,0
23032,659648,183883
23552,46158,0
24053,262104,0
24560,64801,0
25057,137700,0
25568,89160,0
26014,448830,0
26512,623798,148033
27019,390739,0
27537,66189,0
28030,311904,0
28542,80994,0
29040,262656,0
29549,82574,0
30043,448830,0
30559,70543,0
31053,374025,0
31558,579753,103988
32062,305784,0
32571,137604,0
33025,165093,0
33531,89907,0
34036,217154,0
34545,78953,0
35040,272505,0
35551,69672,0
36052,351005,0
36550,869979,394214
,,
,,
