Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,699648,186285
497,874664,361301
997,2194495,1681132
1495,4287521,3774158
2003,5825929,5312566
2500,5290692,4777329
3003,3600367,3087004
3512,2770072,2256709
4009,1939102,1425739
4516,1347902,834539
5020,1904061,1390698
5542,349453,0
6032,920023,406660
6552,126214,0
7055,42674,0
7490,595117,81754
7997,1043896,530533
8521,891650,378287
9033,99560,0
9540,31352,0
10032,149170,0
10550,100253,0
11038,595117,81754
11539,985498,472135
12041,819316,305953
12543,813727,300364
13058,40932,0
13510,23514,0
14005,155183,0
14523,58816,0
15025,55827,0
15527,28751,0
16032,30481,0
16537,38320,0
17039,34836,0
17549,24385,0
18066,64184,0
18556,45356,0
19064,33094,0
19572,43164,0
20027,27869,0
20535,38537,0
21033,57417,0
21539,27869,0
22043,75306,0
22550,46296,0
23055,33094,0
23560,25256,0
24065,34836,0
24573,28740,0
25078,60500,0
25584,38320,0
26039,55005,0
26546,31352,0
27055,26998,0
27570,42543,0
28076,37449,0
28591,30590,0
29088,54677,0
29545,20901,0
30052,39661,0
30562,40531,0
31071,30481,0
31562,1175738,662375
32083,43815,0
32588,107654,0
33094,41803,0
33596,50322,0
34103,33965,0
34563,39191,0
35069,119501,0
35575,40932,0
36089,47167,0
36577,709506,196143
,,
,,
