Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
44,486001,0
500,889592,310379
1003,1813185,1233972
1513,3127695,2548482
2002,2180138,1600925
2509,3976824,3397611
3011,5906145,5326932
3513,5091823,4512610
4021,3617569,3038356
4527,2897284,2318071
5026,2392788,1813575
5534,2939510,2360297
6052,729155,149942
6557,92816,0
7016,37449,0
7526,47029,0
8005,1547184,967971
8516,1537490,958277
9035,131353,0
9545,40932,0
10055,60447,0
10557,132840,0
11062,70300,0
11527,56678,0
12030,113163,0
12518,494736,0
13014,314088,0
13516,150799,0
14025,131961,0
14534,49641,0
15038,39408,0
15538,36578,0
16043,42674,0
16546,26998,0
17046,38646,0
17550,29611,0
18056,63250,0
18561,35707,0
19071,49641,0
19573,58351,0
20033,48662,0
20539,42674,0
21045,54867,0
21547,47900,0
22051,41803,0
22560,41803,0
23066,42674,0
23571,57970,0
24067,69660,0
24580,43545,0
25082,43519,0
25539,44416,0
26043,43382,0
26553,106105,0
27038,902176,322963
27569,54083,0
28073,71083,0
28586,38782,0
29089,69541,0
29600,43545,0
30047,72253,0
30566,63390,0
31060,89456,0
31559,1354990,775777
32081,47911,0
32584,76536,0
33088,65857,0
33598,48771,0
34102,94134,0
34558,56907,0
35063,95580,0
35575,50312,0
36083,91391,0
36571,677495,98282
37079,797890,218677
,,
,,
