Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
44,1039271,558734
504,820421,339884
1007,1188872,708335
1507,2312741,1832204
2027,1883979,1403442
2531,75895,0
3018,1521061,1040524
3535,286822,0
4034,3579912,3099375
4550,5151370,4670833
5034,5377822,4897285
5536,2337923,1857386
5994,2000064,1519527
6499,1412496,931959
7011,107726,0
7536,30516,0
8049,48254,0
8552,24385,0
9043,557456,76919
9554,293617,0
10021,41179,0
10532,134604,0
11044,59476,0
11514,825386,344849
12014,107626,0
12520,147955,0
13037,20065,0
13535,30481,0
14040,36601,0
14544,38320,0
15049,22643,0
15548,37518,0
16051,35707,0
16560,40932,0
17061,59159,0
17567,30481,0
18070,46158,0
18579,25726,0
19047,34183,0
19538,41803,0
20054,32894,0
20550,27869,0
21060,24385,0
21561,30481,0
22068,54520,0
22573,34836,0
23082,29611,0
23538,33094,0
24053,45505,0
24550,35925,0
25056,25926,0
25570,37832,0
26074,35707,0
26582,38790,0
27089,32223,0
27592,32223,0
28053,37449,0
28566,28740,0
29073,35707,0
29578,44886,0
30086,33094,0
30601,30360,0
31105,33965,0
31557,38320,0
32064,27468,0
32570,48370,0
33079,35707,0
33592,30481,0
34097,58351,0
34611,51333,0
35107,131328,0
35571,55275,0
36080,31352,0
36572,329142,0
,,
,,
,,
