Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1496670,869592
502,728682,101604
993,1438368,811290
1496,1969915,1342837
1998,3276534,2649456
2501,3084106,2457028
3003,2770747,2143669
3503,3175449,2548371
4005,4604006,3976928
4507,3413030,2785952
5012,1744278,1117200
5517,1293047,665969
6022,1000188,373110
6537,97300,0
7064,52254,0
7517,44920,0
8013,200275,0
8530,37048,0
9025,598310,0
9543,94533,0
10052,131355,0
10556,40331,0
11065,35707,0
11550,379012,0
12049,947254,320176
12552,124416,0
13011,68503,0
13511,101766,0
14024,73328,0
14530,41803,0
15023,128293,0
15535,22643,0
16042,37667,0
16539,30481,0
17042,22643,0
17547,95945,0
18050,42674,0
18559,29611,0
19063,43213,0
19567,23514,0
20074,53263,0
20575,39191,0
21032,27021,0
21538,50250,0
22044,41071,0
22549,29611,0
23054,45425,0
23560,33094,0
24066,46181,0
24571,55876,0
25077,27869,0
25586,34673,0
26092,34401,0
26545,53996,0
27051,94004,0
27556,74304,0
28061,33094,0
28568,45287,0
29075,69880,0
29585,54604,0
30095,33965,0
30545,52793,0
31060,33765,0
31573,33965,0
32076,61102,0
32592,36377,0
33102,34836,0
33608,34836,0
34061,44416,0
34575,40061,0
35076,47982,0
35589,34636,0
36094,40932,0
36582,486386,0
,,
,,
