Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
13,1310592,97870
493,1217033,4311
994,2063551,850829
1496,2804040,1591318
1999,3684732,2472010
2504,1656182,443460
3006,2747064,1534342
3509,2437250,1224528
4004,3462046,2249324
4507,1650474,437752
5008,2200283,987561
5518,1292089,79367
6035,141730,0
6549,58351,0
7047,55738,0
7557,43545,0
7994,526923,0
8516,47900,0
9006,629406,0
9510,57526,0
10031,74323,0
10534,55749,0
11038,59222,0
11550,70578,0
12026,1034969,0
12531,221595,0
13039,147412,0
13539,184519,0
14041,1020493,0
14557,756595,0
15058,1122818,0
15559,1097404,0
16011,1100017,0
16517,1107529,0
17019,1112209,0
17522,1010481,0
18010,1691794,479072
18533,1311204,98482
19031,1104371,0
19535,1102629,0
20038,1106984,0
20553,267011,0
21054,483732,0
21553,62608,0
22059,79252,0
22562,55738,0
23067,53996,0
23575,45287,0
24025,77810,0
24530,40932,0
25036,81458,0
25540,36578,0
26047,46158,0
26554,46158,0
27054,47029,0
27561,48771,0
28069,56609,0
28573,58351,0
29083,55738,0
29540,41803,0
30039,59385,0
30545,54867,0
31047,57480,0
31555,53125,0
32059,61834,0
32565,41803,0
33073,49641,0
33574,58351,0
34077,57480,0
34585,64447,0
35091,49696,0
35546,80995,0
36057,103113,0
36554,317886,0
,,
,,
,,
