Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,609111,186517
512,248095,0
1007,1157047,734453
1502,2814060,2391466
2005,4183332,3760738
2520,3062594,2640000
3033,3291660,2869066
3529,3398674,2976080
4024,1777744,1355150
4525,1961599,1539005
5034,3163482,2740888
5538,2245682,1823088
6046,815765,393171
6546,1064680,642086
7003,388387,0
7502,1202508,779914
8014,342416,0
8513,430099,7505
9017,382091,0
9520,402848,0
10024,436888,14294
10526,470201,47607
11030,409041,0
11532,476287,53693
12023,1193815,771221
12532,469313,46719
13035,364860,0
13537,571131,148537
14047,223606,0
14549,267563,0
15051,291456,0
15550,426816,4222
16057,248451,0
16558,319435,0
17012,317104,0
17514,296119,0
18020,241432,0
18522,284764,0
19015,1162476,739882
19520,655051,232457
20027,305445,0
20530,379302,0
21036,258007,0
21537,289124,0
22040,300782,0
22544,324099,0
23046,322000,0
23550,335757,0
24054,258007,0
24555,415559,0
25064,346837,0
25563,312440,0
26065,410699,0
26517,466214,43620
27025,277694,0
27524,456364,33770
28030,459648,37054
28533,384880,0
29037,321767,0
29538,373724,0
30041,393247,0
30544,396036,0
31049,301330,0
31544,1619559,1196965
32053,589456,166862
32556,379302,0
33059,387669,0
33562,365357,0
34062,1157891,735297
34569,408946,0
35071,376513,0
35524,396036,0
36028,340024,0
36526,1226774,804180
,,
,,
,,
