Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,559840,56765
490,806400,303325
991,951221,448146
1495,2212541,1709466
1991,3028328,2525253
2494,3222623,2719548
2996,4383951,3880876
3507,2619533,2116458
4022,490621,0
4509,2322510,1819435
5017,888441,385366
5522,985291,482216
6025,234000,0
6544,86300,0
7048,88180,0
7552,47029,0
7991,330658,0
8511,304105,0
9016,646160,143085
9524,61834,0
10023,106126,0
10532,60719,0
11035,80342,0
11543,50512,0
12053,100611,0
12537,971469,468394
13036,553700,50625
13540,613780,110705
14041,161883,0
14557,55738,0
15012,88860,0
15515,43545,0
16016,126966,0
16517,51383,0
17022,93063,0
17526,50512,0
18035,90381,0
18521,611211,108136
19041,47029,0
19545,65318,0
20032,709839,206764
20535,933551,430476
21038,846071,342996
21538,1046833,543758
22040,1190235,687160
22545,1172231,669156
23043,1018965,515890
23564,87267,0
24050,795880,292805
24520,59303,0
25027,59222,0
25528,87163,0
26037,65318,0
26523,774370,271295
27042,48771,0
27546,164485,0
28060,72297,0
28566,89269,0
29072,79252,0
29576,124215,0
30079,140700,0
30536,170200,0
31043,69672,0
31525,889091,386016
32052,71472,0
32539,387417,0
33063,75769,0
33570,102371,0
34069,93187,0
34566,236108,0
35083,169944,0
35584,90385,0
36039,72285,0
36527,672426,169351
,,
,,
,,
