Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1329133,639176
491,942666,252709
992,1574983,885026
1495,2351443,1661486
2018,4790602,4100645
2499,1405338,715381
3004,1468313,778356
3507,1201041,511084
4016,2512249,1822292
4521,636462,0
5021,1546511,856554
5523,3004178,2314221
6025,2762611,2072654
6531,5905734,5215777
7034,1408289,718332
7537,303678,0
8041,1124210,434253
8493,6996708,6306751
8996,6539671,5849714
9502,1018260,328303
10004,431216,0
10507,733635,43678
11010,466437,0
11510,1721589,1031632
12014,731037,41080
12516,499667,0
13017,336086,0
13520,62751,0
14024,56655,0
14521,792930,102973
15022,772596,82639
15528,1229058,539101
16030,1175270,485313
16537,1172218,482261
17036,1666156,976199
17540,1610637,920680
18045,1888133,1198176
18498,5999957,5310000
19000,7731367,7041410
19501,8370225,7680268
20004,5262021,4572064
20508,3264995,2575038
21009,7108214,6418257
21519,6211631,5521674
22022,1137375,447418
22523,1093132,403175
23027,5754266,5064309
23531,6387482,5697525
24031,948113,258156
24540,108721,0
25043,104094,0
25552,61869,0
26055,311302,0
26557,348437,0
27010,737222,47265
27512,728172,38215
28015,757557,67600
28520,353097,0
29025,371455,0
29529,71437,0
30032,84570,0
30537,74967,0
31044,69764,0
31548,321787,0
32053,412436,0
32556,3769099,3079142
33057,4238888,3548931
33562,5324475,4634518
34065,1254048,564091
34518,924895,234938
35021,5374615,4684658
35523,6084067,5394110
36026,6424451,5734494
36525,7527092,6837135
,,
,,
