Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1616750,1112975
486,1857054,1353279
987,1046833,543058
1493,1713652,1209877
1993,2617084,2113309
2496,2547913,2044138
3008,2863397,2359622
3514,2724635,2220860
4012,2072157,1568382
4506,1978945,1475170
5009,1504611,1000836
5524,2531654,2027879
6020,2791506,2287731
6534,4425914,3922139
7030,3076878,2573103
7542,4901594,4397819
8036,1439185,935410
8489,922596,418821
8991,6939686,6435911
9492,8288813,7785038
9997,6036532,5532757
10523,854695,350920
11001,1914468,1410693
11507,874751,370976
12009,593453,89678
12511,1406498,902723
13019,870062,366287
13527,413403,0
14031,354181,0
14533,50512,0
15034,53996,0
15537,52254,0
16041,188142,0
16533,334129,0
17040,817390,313615
17536,1613271,1109496
18041,1369487,865712
18495,2672510,2168735
19006,2708360,2204585
19500,4389335,3885560
20003,6314343,5810568
20507,6472085,5968310
21019,5873500,5369725
21518,5361216,4857441
22016,7080451,6576676
22518,5983426,5479651
23020,2537422,2033647
23535,8634433,8130658
24033,5137141,4633366
24534,6799361,6295586
25038,1645168,1141393
25541,996643,492868
26042,953622,449847
26546,1118534,614759
27047,1118534,614759
27499,1405338,901563
28002,2332758,1828983
28506,2225207,1721432
29007,1790308,1286533
29511,1424633,920858
30027,334252,0
30530,51383,0
31033,58351,0
31539,53125,0
32042,66189,0
32548,64447,0
33038,922596,418821
33557,1362317,858542
34042,2495713,1991938
34561,4209531,3705756
35059,1557438,1053663
35559,6065956,5562181
36060,6706740,6202965
36562,7019815,6516040
37012,7156046,6652271
,,
,,
