Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
10,1126566,692767
489,2161110,1727311
985,1508102,1074303
1487,2101664,1667865
1990,3069809,2636010
2495,1825448,1391649
3002,1661928,1228129
3507,1552728,1118929
4007,1848453,1414654
4508,1784896,1351097
5011,1748067,1314268
5508,2295170,1861371
6021,1217080,783281
6520,2345241,1911442
7038,805392,371593
7542,1422794,988995
8031,1455181,1021382
8562,165934,0
9017,43545,0
9504,569787,135988
10034,65506,0
10540,51084,0
11044,252684,0
11547,158538,0
12030,660648,226849
12532,113591,0
13036,89740,0
13551,16558,0
14045,415080,0
14556,33988,0
15011,21772,0
15508,75598,0
16019,27869,0
16518,27869,0
17026,26127,0
17529,25256,0
18019,194493,0
18543,26971,0
19046,26345,0
19549,27869,0
20055,26127,0
20560,33094,0
21067,47029,0
21572,25256,0
22031,14805,0
22530,48169,0
23035,31231,0
23540,35506,0
24048,47900,0
24549,41001,0
25054,25256,0
25562,36456,0
26071,47098,0
26576,40061,0
27087,29611,0
27539,42743,0
28048,51846,0
28557,40201,0
29058,52524,0
29568,39191,0
30084,32851,0
30585,52323,0
31094,39730,0
31552,43947,0
32064,41803,0
32572,35707,0
33079,61371,0
33588,26236,0
34097,48439,0
34607,41402,0
35064,47029,0
35573,34636,0
36076,41803,0
36567,619111,185312
,,
,,
