Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,1549133,693807
496,1777835,922509
989,1856412,1001086
1491,3680500,2825174
1994,4453053,3597727
2495,2676066,1820740
2999,2020964,1165638
3507,1494490,639164
4009,1495013,639687
4513,1665991,810665
5018,775110,0
5520,1915329,1060003
6028,2548918,1693592
6533,1853110,997784
7043,2771947,1916621
7534,3476942,2621616
8037,3555050,2699724
8555,1131982,276656
9054,895961,40635
9554,959407,104081
10068,779644,0
10532,770418,0
11018,404145,0
11543,25055,0
12021,593498,0
12523,432207,0
13031,144178,0
13548,15676,0
14048,29611,0
14560,25256,0
15052,25256,0
15554,22643,0
16057,27869,0
16560,20901,0
17065,30481,0
17525,40073,0
18016,183859,0
18533,32223,0
19022,580463,0
19546,47086,0
20048,34847,0
20555,41001,0
21057,52446,0
21565,35707,0
22070,34636,0
22576,32223,0
23080,41402,0
23537,26998,0
24040,44961,0
24548,35326,0
25053,35435,0
25560,34235,0
26065,37939,0
26572,73163,0
27086,34020,0
27585,90650,0
28044,152499,0
28552,60901,0
29059,33965,0
29566,49780,0
30073,64184,0
30593,38965,0
31089,41016,0
31578,1294123,438797
32104,29611,0
32545,364051,0
33066,79202,0
33569,41471,0
34079,58758,0
34585,69410,0
35095,66597,0
35601,60500,0
36107,66396,0
36546,403947,0
,,
,,
