Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,2085023,1603618
500,2565577,2084172
1007,3212267,2730862
1499,3411565,2930160
2002,2885063,2403658
2509,2632421,2151016
3029,737975,256570
3518,799948,318543
4022,2519031,2037626
4525,1182633,701228
5029,1028802,547397
5556,143480,0
6041,653321,171916
6568,35787,0
7024,27869,0
7539,34319,0
8021,388986,0
8546,100848,0
9052,51756,0
9565,69845,0
10069,34782,0
10576,34836,0
11017,229823,0
11537,46497,0
12020,856041,374636
12523,143767,0
13027,45155,0
13543,15710,0
14052,40400,0
14548,22643,0
15052,22643,0
15553,24385,0
16059,18916,0
16562,27869,0
17060,39599,0
17566,31352,0
18073,40143,0
18576,21772,0
19032,32223,0
19538,48771,0
20042,25256,0
20550,33094,0
21053,35707,0
21563,40061,0
22051,559267,77862
22580,13063,0
23083,44312,0
23583,31352,0
24043,40061,0
24542,45287,0
25046,22643,0
25552,31352,0
26064,43545,0
26571,32693,0
27079,31352,0
27590,33965,0
28108,74974,0
28556,29611,0
29065,48226,0
29569,38320,0
30081,35506,0
30589,30481,0
31082,681158,199753
31607,117517,0
32111,51452,0
32569,99313,0
33079,38320,0
33583,44955,0
34092,49109,0
34596,37930,0
35108,20901,0
35617,40932,0
36073,79259,0
36574,730312,248907
,,
,,
