Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
27,715595,209408
504,795568,289381
1007,1830666,1324479
1509,2544621,2038434
2015,1938306,1432119
2509,2616190,2110003
3019,2530035,2023848
3538,1231742,725555
4043,456023,0
4560,930529,424342
5059,75718,0
5562,100281,0
6019,205850,0
6526,83860,0
7031,44462,0
7523,408695,0
8058,22643,0
8560,145271,0
9069,57572,0
9560,180576,0
10034,45287,0
10546,41531,0
11019,633350,127163
11521,383805,0
12028,51623,0
12540,28055,0
13047,24385,0
13545,27869,0
14047,25256,0
14551,19160,0
15052,25256,0
15557,22643,0
16063,31352,0
16567,26127,0
17074,26127,0
17579,33094,0
18033,33094,0
18537,73036,0
19045,28740,0
19552,27243,0
20056,37449,0
20559,30481,0
21066,24385,0
21568,22643,0
22074,22643,0
22576,22643,0
23082,26998,0
23586,26127,0
24043,51383,0
24549,21772,0
25065,33965,0
25574,29611,0
26076,54936,0
26587,26998,0
27098,35707,0
27556,29611,0
28065,53996,0
28572,32223,0
29082,24385,0
29588,42944,0
30101,26998,0
30609,27625,0
31065,51873,0
31563,482846,0
32076,32223,0
32584,78119,0
33093,41803,0
33605,50381,0
34111,48058,0
34621,44416,0
35076,30100,0
35583,46158,0
36092,37048,0
36579,742164,235977
,,
,,
,,
