Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,895929,438228
478,583438,125737
973,1562544,1104843
1475,2054411,1596710
1971,3751150,3293449
2475,2660749,2203048
2976,1942647,1484946
3479,2553881,2096180
3982,3831398,3373697
4484,3762134,3304433
4987,3986671,3528970
5489,2069607,1611906
5994,1945750,1488049
6503,1166174,708473
7016,507312,49611
7529,61834,0
8029,134936,0
8535,63576,0
9021,785585,327884
9539,55772,0
9982,982302,524601
10489,220197,0
10999,103607,0
11483,438172,0
11988,227696,0
12488,217559,0
13011,72285,0
13502,131220,0
14010,64556,0
14513,74055,0
15016,54867,0
15516,154033,0
16023,59439,0
16531,89268,0
17033,81077,0
17534,137700,0
18039,358456,0
18538,275788,0
19052,124003,0
19503,137887,0
20010,87581,0
20514,185594,0
21022,68802,0
21526,111743,0
22032,75178,0
22537,144180,0
23042,61834,0
23540,265939,0
24038,423895,0
24557,65318,0
25063,67931,0
25521,87581,0
26026,86492,0
26515,582342,124641
27012,1139975,682274
27533,939054,481353
28038,1155912,698211
28539,1144516,686815
29043,1173851,716150
29549,1165211,707510
30040,1247899,790198
30559,1095821,638120
31060,1131369,673668
31570,1142971,685270
32072,1142691,684990
32531,1140950,683249
33029,1174129,716428
33529,1076744,619043
34037,175794,0
34554,86057,0
35050,110471,0
35556,119591,0
36065,68802,0
36547,731349,273648
,,
,,
,,
