Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,763859,0
489,738205,0
992,1661213,862320
1495,1313956,515063
1999,2014007,1215114
2494,2060178,1261285
3002,1683140,884247
3504,1978477,1179584
4007,1716065,917172
4509,929103,130210
5009,2155968,1357075
5514,2936279,2137386
6026,2328178,1529285
6517,2804247,2005354
7019,3222405,2423512
7524,3629566,2830673
8036,1240134,441241
8552,1285619,486726
9053,1137466,338573
9508,166975,0
10013,76640,0
10512,117784,0
11016,144180,0
11515,320760,0
12006,1962919,1164026
12507,1667876,868983
13016,1769871,970978
13518,2232402,1433509
14012,2357731,1558838
14514,2093319,1294426
15020,2100195,1301302
15518,2561551,1762658
16020,2021912,1223019
16524,2235840,1436947
17024,2245567,1446674
17531,1194704,395811
18029,1396732,597839
18539,1145813,346920
19052,120194,0
19508,85751,0
20015,83676,0
20522,74027,0
21032,75252,0
21529,86360,0
22033,92617,0
22538,85349,0
23037,100891,0
23530,595117,0
24046,127980,0
24559,67931,0
25058,152041,0
25568,80342,0
26026,93733,0
26530,83690,0
27039,80385,0
27545,77511,0
28052,97876,0
28553,101544,0
29063,136157,0
29563,138409,0
30078,104094,0
30581,122751,0
31042,93968,0
31538,114719,0
32040,254149,0
32549,95067,0
33067,87391,0
33561,113308,0
34072,85245,0
34569,112272,0
35077,124983,0
35580,93896,0
36088,82632,0
36571,824560,25667
,,
,,
,,
