Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,829663,544228
498,1210559,925124
999,1707897,1422462
1509,2112888,1827453
2000,3172585,2887150
2507,1790054,1504619
3010,2205198,1919763
3512,2919762,2634327
4009,3474449,3189014
4511,2922574,2637139
5012,2425802,2140367
5539,1904051,1618616
6028,1463267,1177832
6529,1856853,1571418
7031,3128609,2843174
7546,1556538,1271103
8037,1583154,1297719
8559,54867,0
9004,305337,19902
9506,272952,0
10013,216691,0
10515,319168,33733
11026,145799,0
11538,110151,0
12020,1130492,845057
12523,214513,0
13034,305980,20545
13536,271324,0
14051,57480,0
14556,140431,0
15055,83526,0
15557,90111,0
16060,98196,0
16563,99090,0
17050,709839,424404
17567,70555,0
18006,518000,232565
18512,216691,0
19027,61834,0
19531,70543,0
20020,881921,596486
20523,1043170,757735
21027,1851194,1565759
21548,1050764,765329
22053,1171032,885597
22555,1127124,841689
23061,1177473,892038
23560,1142284,856849
24068,1049987,764552
24572,1118306,832871
25079,1207692,922257
25524,1333331,1047896
26040,1127886,842451
26542,1199784,914349
27034,1227497,942062
27556,142539,0
28064,76651,0
28558,259372,0
29072,140901,0
29584,103776,0
30087,67931,0
30589,128512,0
31046,107123,0
31548,121323,0
32055,146797,0
32557,104824,0
33069,87417,0
33561,321753,36318
34078,92109,0
34577,142560,0
35088,76314,0
35584,100428,0
36091,156714,0
36593,547091,261656
,,
,,
