Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,565897,0
497,722112,129642
998,1606657,1014187
1501,2753266,2160796
2009,2744230,2151760
2510,910897,318427
3024,465000,0
3540,56909,0
4048,46158,0
4547,200848,0
5062,38990,0
5521,360607,0
6014,135005,0
6528,68693,0
7036,57549,0
7547,68103,0
8032,281025,0
8559,28539,0
9068,28740,0
9523,60230,0
10034,53125,0
10526,175986,0
11048,33965,0
11550,48370,0
12053,60257,0
12563,79402,0
13039,1498394,905924
13547,589188,0
14053,38688,0
14571,25127,0
15073,30481,0
15573,38320,0
16077,30481,0
16578,41815,0
17080,34836,0
17583,43013,0
18023,189506,0
18545,49579,0
19050,29611,0
19558,65055,0
20062,65124,0
20576,53789,0
21073,91120,0
21577,40061,0
22082,43198,0
22592,44416,0
23095,42674,0
23548,40061,0
24053,49641,0
24559,33965,0
25064,31352,0
25569,54867,0
26071,19160,0
26581,45287,0
27087,38990,0
27601,36578,0
28106,34836,0
28566,50792,0
29057,255170,0
29570,39202,0
30078,29611,0
30588,54903,0
31093,50982,0
31604,97553,0
32109,60963,0
32617,65318,0
33072,49641,0
33578,39191,0
34082,34836,0
34594,48405,0
35110,34235,0
35611,36578,0
36119,56678,0
36618,300599,0
,,
,,
,,
