Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
50,503232,0
505,650752,0
1008,1360189,707652
1502,3522758,2870221
2004,3165221,2512684
2506,2245413,1592876
3010,3483487,2830950
3512,1461888,809351
4015,2531783,1879246
4518,3419819,2767282
5025,4088739,3436202
5532,2367655,1715118
6040,447855,0
6544,491396,0
7048,317104,0
7548,776492,123955
7995,1024538,372001
8504,426816,0
9003,928730,276193
9515,259918,0
10011,881770,229233
10517,438939,0
11021,426816,0
11527,458555,0
12026,743064,90527
12525,379085,0
13028,342976,0
13531,485418,0
14040,255622,0
14540,321767,0
15044,260683,0
15547,267563,0
16049,310719,0
16551,259918,0
17055,225180,0
17555,326430,0
18059,307777,0
18511,303114,0
19008,1094005,441468
19508,1211745,559208
20011,1398168,745631
20513,1390998,738461
21024,323538,0
21524,343046,0
22027,345835,0
22529,469497,0
23031,442025,0
23536,343046,0
24035,688207,35670
24544,314772,0
25045,387669,0
25549,332249,0
26051,340257,0
26554,459647,0
27059,360158,0
27562,453081,0
28065,373724,0
28524,234900,0
29021,375560,0
29523,472780,0
30038,439174,0
30533,354410,0
31033,404403,0
31534,581126,0
32041,331777,0
32539,799947,147410
33045,358426,0
33546,763012,110475
34047,1161555,509018
34549,1469712,817175
35051,1512889,860352
35553,1570250,917713
36057,1555753,903216
36561,1462542,810005
37061,1557716,905179
37566,1770715,1118178
,,
,,
,,
