Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1105242,743068
494,1492691,1130517
998,1627171,1264997
1501,2265989,1903815
2005,3220652,2858478
2505,1954260,1592086
3007,3146061,2783887
3510,3072549,2710375
4015,2020085,1657911
4512,3136247,2774073
5014,5039673,4677499
5517,4162963,3800789
6020,3146202,2784028
6523,1932721,1570547
7033,1179753,817579
7541,902517,540343
8062,131173,0
8503,387417,25243
9021,190859,0
9509,895791,533617
10023,543162,180988
10521,351302,0
11019,455843,93669
11518,571639,209465
12021,212098,0
12531,225506,0
13042,104172,0
13537,236390,0
14049,110612,0
14547,260845,0
15053,315187,0
15565,99171,0
16069,94849,0
16514,498700,136526
17025,68802,0
17525,298771,0
18039,91622,0
18536,305337,0
19045,97080,0
19545,282355,0
20056,88893,0
20549,288921,0
21063,109993,0
21560,295488,0
22072,88017,0
22572,213731,0
23034,92316,0
23536,143582,0
24043,83848,0
24539,248714,0
25051,92617,0
25549,311904,0
26073,92997,0
26557,374284,12110
27074,87962,0
27558,315684,0
28077,138627,0
28579,149040,0
29087,104892,0
29552,184031,0
30046,131001,0
30552,139090,0
31050,137700,0
31563,104892,0
32068,84478,0
32567,175555,0
33081,72585,0
33577,178365,0
34096,106626,0
34589,298771,0
35043,158760,0
35557,86873,0
36056,98195,0
36547,838901,476727
,,
,,
