Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1968717,1735883
499,1233256,1000422
1004,1054003,821169
1508,1369487,1136653
2009,1735162,1502328
2524,2523873,2291039
3023,2430661,2197827
3517,1864224,1631390
4024,2151028,1918194
4540,2531043,2298209
5053,2855384,2622550
5537,2310457,2077623
6043,1333637,1100803
6545,1462699,1229865
6997,2222729,1989895
7504,2652934,2420100
8006,3104998,2872164
8507,3760248,3527414
9014,1740961,1508127
9523,3002898,2770064
10015,2841149,2608315
10516,2108007,1875173
11025,1319297,1086463
11524,1835544,1602710
12031,1211745,978911
12532,723116,490282
13045,157508,0
13548,74027,0
14051,137048,0
14543,518648,285814
15058,111753,0
15542,638138,405304
16071,110020,0
16513,281947,49113
17033,100536,0
17529,206105,0
18032,120808,0
18524,518648,285814
19040,145800,0
19543,183188,0
20057,96976,0
20549,275788,42954
21070,107668,0
21567,83678,0
22072,125579,0
22574,89269,0
23034,90684,0
23524,279071,46237
24040,71414,0
24530,473765,240931
25052,100095,0
25542,196850,0
26059,140900,0
26554,338169,105335
27067,111007,0
27565,204494,0
28077,93161,0
28572,348019,115185
29083,101634,0
29529,285638,52804
30045,147420,0
30546,295488,62654
31056,98196,0
31552,265939,33105
32068,87336,0
32562,328320,95486
33060,724179,491345
33578,101544,0
34083,120916,0
34579,338169,105335
35048,83744,0
35547,210555,0
36058,107917,0
36557,338169,105335
37047,774370,541536
37555,1039663,806829
,,
,,
