Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
99,576689,100255
492,905556,429122
992,1374134,897700
1490,2077804,1601370
1994,3380531,2904097
2495,3551939,3075505
2996,4190197,3713763
3517,2348584,1872150
4014,1935501,1459067
4514,573607,97173
5042,110129,0
5551,49052,0
6053,36578,0
6557,48794,0
7065,46158,0
7508,458886,0
8024,61514,0
8535,37449,0
9032,241788,0
9540,210571,0
10050,50610,0
10548,168164,0
11078,30454,0
11552,994260,517826
12056,168702,0
12509,43402,0
13025,16570,0
13525,16547,0
14028,47029,0
14534,24385,0
15037,26998,0
15538,34836,0
16040,15676,0
16528,301143,0
17050,22888,0
17554,26127,0
18044,274285,0
18560,20901,0
19065,33965,0
19571,21772,0
20078,34836,0
20589,51252,0
21036,20901,0
21544,36034,0
22047,31352,0
22551,32101,0
23057,32223,0
23565,20901,0
24069,44416,0
24574,37449,0
25078,33557,0
25589,38320,0
26046,23514,0
26556,55206,0
27063,22643,0
27575,25256,0
28081,47969,0
28589,33094,0
29097,37449,0
29605,40531,0
30061,27869,0
30575,35707,0
31077,40932,0
31584,26998,0
32094,47098,0
32608,51383,0
33087,1232504,756070
33613,961626,485192
34112,1108952,632518
34570,1095662,619228
35071,1099669,623235
35578,1114891,638457
36074,1158576,682142
36582,1477279,1000845
,,
,,
