Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
9,1734398,1377509
492,1007038,650149
992,887407,530518
1495,2227701,1870812
1998,3168366,2811477
2499,3662341,3305452
3002,3897485,3540596
3505,2258742,1901853
4012,1793948,1437059
4544,1096533,739644
5025,800512,443623
5530,26150,0
6055,78519,0
6540,1197897,841008
7039,1093596,736707
7492,1371289,1014400
7997,1454593,1097704
8501,1094948,738059
9007,1083469,726580
9508,1133269,776380
10012,191190,0
10517,1015864,658975
11027,1123846,766957
11528,1882656,1525767
12032,1242349,885460
12534,990133,633244
13039,1361382,1004493
13546,613245,256356
14064,61158,0
14515,25256,0
15019,20030,0
15519,47900,0
16023,26127,0
16532,27869,0
17030,45287,0
17536,24385,0
18028,315484,0
18548,20901,0
19050,24385,0
19555,25256,0
20061,28740,0
20564,48771,0
21075,67060,0
21524,44416,0
22031,26998,0
22534,36578,0
23041,32223,0
23546,29665,0
24048,47900,0
24564,31706,0
25065,38374,0
25579,46158,0
26084,42944,0
26537,28740,0
27049,30481,0
27555,30481,0
28060,33765,0
28571,29611,0
29057,595117,238228
29584,45098,0
30095,32223,0
30557,45505,0
31058,61102,0
31567,28539,0
32077,51710,0
32578,36578,0
33087,33965,0
33594,28539,0
34108,31461,0
34561,46158,0
35070,39460,0
35586,44069,0
36086,47098,0
36592,357995,1106
,,
,,
