Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,184966,0
499,600465,149874
997,1294174,843583
1501,2951206,2500615
1998,3550677,3100086
2500,3397932,2947341
3002,3618736,3168145
3506,4088525,3637934
4007,5457952,5007361
4514,5648777,5198186
5019,5026250,4575659
5523,8290113,7839522
6026,8409282,7958691
6528,8638775,8188184
7039,7476757,7026166
7548,1079881,629290
8002,56678,0
8511,56769,0
9015,653368,202777
9515,925318,474727
10021,1164757,714166
10530,1121390,670799
11032,1100447,649856
11540,1118778,668187
12042,1934463,1483872
12544,952661,502070
13046,514730,64139
13549,1141893,691302
14002,1143635,693044
14505,1076502,625911
15008,1131141,680550
15517,1120677,670086
16010,1203272,752681
16520,583151,132560
17024,309753,0
17529,31433,0
18034,47098,0
18538,40130,0
19044,63921,0
19549,36647,0
20056,43648,0
20561,31387,0
21015,34022,0
21521,34905,0
22027,37518,0
22531,33186,0
23036,37518,0
23539,381454,0
24045,50616,0
24551,41849,0
25055,40718,0
25560,49699,0
26067,39294,0
26521,37495,0
27026,72369,0
27533,44462,0
28037,54076,0
28540,47121,0
29046,51487,0
29551,47121,0
30057,62029,0
30563,47086,0
31069,37518,0
31574,66370,0
32028,62521,0
32532,50650,0
33035,49733,0
33541,41884,0
34046,55876,0
34552,48897,0
35056,48839,0
35561,43837,0
36067,48851,0
36566,569454,118863
,,
,,
