Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1638523,1220833
501,1089854,672164
1005,1104194,686504
1502,1814033,1396343
2014,2872149,2454459
2505,2265749,1848059
3011,2459342,2041652
3514,2337450,1919760
4018,2624254,2206564
4521,2595574,2177884
5021,1993022,1575332
5532,2459078,2041388
6035,3483465,3065775
6541,7965539,7547849
7036,7736096,7318406
7540,7745341,7327651
8013,6748352,6330662
8523,965387,547697
9028,29611,0
9518,602287,184597
10021,566437,148747
10545,46158,0
11040,860411,442721
11539,1369487,951797
12040,1745655,1327965
12540,853241,435551
13061,13934,0
13565,26597,0
14017,34504,0
14500,602287,184597
15021,15676,0
15522,29611,0
16026,37518,0
16539,60092,0
17041,44471,0
17527,170726,0
18046,25726,0
18560,38320,0
19064,17418,0
19568,71891,0
20072,35106,0
20526,31980,0
21028,24385,0
21533,32223,0
22040,30281,0
22544,37449,0
23052,37302,0
23559,38565,0
24059,41803,0
24566,42743,0
25072,29611,0
25581,45757,0
26038,38790,0
26544,40061,0
27051,42273,0
27556,63645,0
28069,49109,0
28579,37718,0
29085,37803,0
29548,105124,0
30056,38320,0
30564,31352,0
31074,45287,0
31582,133781,0
32065,1261936,844246
32572,1218915,801225
33075,846071,428381
33578,867581,449891
34075,881921,464231
34586,817390,399700
35089,853241,435551
35544,924942,507252
36041,903431,485741
36549,838901,421211
37053,1319297,901607
,,
,,
