Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
101,449513,0
502,735668,274789
998,1805721,1344842
1503,2076803,1615924
2007,2043165,1582286
2504,2383061,1922182
3036,1461704,1000825
3545,187924,0
4050,44416,0
4558,45914,0
5064,46628,0
5568,111820,0
6011,257844,0
6532,33094,0
7030,206841,0
7550,78388,0
8037,381768,0
8567,29021,0
9055,430205,0
9579,31632,0
10040,46628,0
10547,27869,0
11051,27869,0
11558,42955,0
12039,814014,353135
12542,292173,0
13049,101805,0
13563,17429,0
14064,34836,0
14567,21010,0
15071,30481,0
15575,25256,0
16071,20901,0
16574,21772,0
17085,71352,0
17584,31352,0
18039,43545,0
18545,22643,0
19038,170210,0
19556,34836,0
20059,35707,0
20565,27869,0
21067,85860,0
21576,33094,0
22083,38265,0
22586,32223,0
23091,32223,0
23549,28849,0
24052,46158,0
24556,32223,0
25066,35306,0
25567,24385,0
26077,56547,0
26586,52662,0
27095,48909,0
27603,53733,0
28059,36578,0
28566,56346,0
29073,59629,0
29581,50651,0
30094,33965,0
30592,51383,0
31103,34836,0
31610,178758,0
32068,50810,0
32559,938968,478089
33081,63525,0
33587,52793,0
34097,47298,0
34610,23514,0
35119,25256,0
35574,29611,0
36081,69009,0
36583,99913,0
,,
,,
,,
