Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
50,428934,0
495,850586,292099
998,1321385,762898
1500,2135391,1576904
2005,2487558,1929071
2509,2220210,1661723
3011,1631130,1072643
3534,326178,0
4037,1119313,560826
4530,768823,210336
5052,58288,0
5558,61834,0
5998,313676,0
6519,51383,0
7029,27869,0
7538,68539,0
8030,378104,0
8563,53063,0
9025,28740,0
9532,33094,0
10043,25256,0
10548,53125,0
11042,209573,0
11563,47437,0
12048,541126,0
12550,91825,0
13052,121987,0
13570,23549,0
14074,29611,0
14525,35707,0
15029,25256,0
15534,32223,0
16038,24385,0
16545,34471,0
17043,34836,0
17548,34836,0
18054,40932,0
18559,36177,0
19067,47029,0
19579,39408,0
20074,30481,0
20580,35707,0
21036,46298,0
21544,46227,0
22048,21772,0
22556,31822,0
23058,36177,0
23568,42620,0
24068,71243,0
24574,48840,0
25080,24385,0
25586,24385,0
26104,54604,0
26556,38389,0
27061,43614,0
27571,42543,0
28081,34074,0
28589,34836,0
29093,36578,0
29600,50512,0
30057,53996,0
30561,36578,0
31074,35707,0
31567,521452,0
32085,40061,0
32589,102046,0
33105,47029,0
33612,46227,0
34070,35408,0
34581,37449,0
35086,38320,0
35593,34836,0
36101,40932,0
36590,646550,88063
,,
,,
,,
