Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
75,577146,100715
538,756932,280501
992,1381263,904832
1493,2220539,1744108
1995,1825572,1349141
2521,259388,0
3035,231619,0
3536,49711,0
4050,39191,0
4554,79460,0
5067,29230,0
5520,51383,0
6016,226441,0
6533,192167,0
7054,33094,0
7561,45015,0
8045,401525,0
8523,18289,0
9034,37449,0
9542,57950,0
10041,41287,0
10558,33765,0
11065,50512,0
11553,713345,236914
12051,239708,0
12554,90224,0
13054,81818,0
13570,11321,0
14023,30481,0
14527,18088,0
15027,21772,0
15530,27869,0
16033,27869,0
16536,21772,0
17042,27869,0
17546,26127,0
18053,38320,0
18558,31352,0
19065,26127,0
19568,40932,0
20073,34836,0
20577,31352,0
21082,34836,0
21536,31352,0
22040,23514,0
22546,27869,0
23042,99338,0
23554,30481,0
24058,34836,0
24562,45750,0
25069,27869,0
25576,33965,0
26088,30481,0
26597,63113,0
27053,41803,0
27560,47367,0
28068,71221,0
28578,46096,0
29082,51522,0
29590,26998,0
30100,45425,0
30560,35707,0
31067,76647,0
31552,1537906,1061475
32078,19171,0
32572,344103,0
33093,32894,0
33605,54179,0
34110,51383,0
34616,28740,0
35075,73163,0
35580,26998,0
36086,33094,0
36585,390921,0
,,
,,
