Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,1217887,758339
493,791041,331493
994,1444106,984558
1499,2514005,2054457
2004,3620528,3160980
2497,3146466,2686918
3001,3624212,3164664
3526,2749902,2290354
4018,5370579,4911031
4511,5080250,4620702
5019,8670505,8210957
5523,7430284,6970736
6042,8363590,7904042
6528,8719714,8260166
7053,7523972,7064424
7518,1097306,637758
8025,54065,0
8537,66352,0
9034,117575,0
9525,494579,35031
10055,21158,0
10567,32087,0
11018,36177,0
11528,46181,0
12036,24385,0
12518,832652,373104
13019,842285,382737
13524,925126,465578
14031,143415,0
14553,22017,0
15045,97469,0
15553,54867,0
16055,29230,0
16556,24385,0
17057,19160,0
17553,175706,0
18068,35299,0
18559,278651,0
19028,20030,0
19530,18289,0
20046,28740,0
20545,62658,0
21050,27468,0
21556,41603,0
22062,30481,0
22569,19160,0
23074,60963,0
23578,39191,0
24086,40073,0
24538,45716,0
25042,44471,0
25546,53996,0
26051,26998,0
26560,55357,0
27072,41603,0
27580,31152,0
28087,42674,0
28546,27869,0
29051,34292,0
29557,29611,0
30063,33965,0
30571,52593,0
31081,29611,0
31589,65926,0
32098,30481,0
32606,34510,0
33065,64447,0
33546,656620,197072
34068,962368,502820
34573,1086953,627405
35075,1093049,633501
35578,1085211,625663
36088,1096289,636741
36585,1097137,637589
,,
,,
,,
