Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1403316,977581
502,1453859,1028124
1006,1014804,589069
1506,2132695,1706960
2007,3400866,2975131
2502,3439948,3014213
3005,2944665,2518930
3507,4189270,3763535
4010,3860028,3434293
4512,7451803,7026068
5017,8138244,7712509
5525,8827078,8401343
6032,8155500,7729765
6545,8739470,8313735
7057,7471664,7045929
7570,1072868,647133
8004,580777,155042
8524,41872,0
9030,149988,0
9527,254273,0
10045,77930,0
10553,31352,0
11057,47029,0
11568,91664,0
11997,1023742,598007
12500,81305,0
13003,114869,0
13516,20065,0
14024,78176,0
14527,33163,0
15032,17418,0
15535,30481,0
16036,29611,0
16539,37048,0
17044,135420,0
17549,39191,0
18042,299220,0
18562,60300,0
19069,44084,0
19574,29611,0
20028,30081,0
20539,34976,0
21044,26127,0
21552,32713,0
22052,47568,0
22557,28740,0
23063,70951,0
23568,29611,0
24073,164792,0
24580,28339,0
25088,20030,0
25543,47519,0
26050,44416,0
26555,36578,0
27060,36578,0
27567,47568,0
28077,40061,0
28586,26998,0
29102,46027,0
29553,31352,0
30058,44015,0
30565,50181,0
31074,35306,0
31585,40932,0
32091,80801,0
32599,33564,0
33107,34836,0
33566,27869,0
34072,29611,0
34578,32693,0
35088,30951,0
35598,34592,0
36108,36177,0
36598,627783,202048
,,
,,
,,
