Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,420098,0
481,249179,0
978,1177370,731501
1477,2280690,1834821
1974,2158198,1712329
2477,2086497,1640628
2979,1564081,1118212
3485,1431424,985555
3997,2545416,2099547
4500,2430661,1984792
4998,2870502,2424633
5504,2234684,1788815
6009,1911730,1465861
6507,2210276,1764407
7011,1275961,830092
7513,1999502,1553633
8015,1832310,1386441
8516,1777044,1331175
9019,990773,544904
9521,991388,545519
10023,1104384,658515
10527,1607522,1161653
10979,1529963,1084094
11483,1970851,1524982
11983,2328425,1882556
12487,2241932,1796063
12989,1652457,1206588
13491,1313690,867821
13992,1491343,1045474
14494,1196633,750764
14995,1484329,1038460
15498,1201223,755354
16001,1230656,784787
16502,1098923,653054
17006,1481105,1035236
17509,1059598,613729
18011,1532728,1086859
18513,1199578,753709
19015,1160065,714196
19520,1265797,819928
20023,1492443,1046574
20526,1051306,605437
21028,1222783,776914
21532,1118631,672762
22034,1494858,1048989
22487,1170029,724160
22988,1127848,681979
23492,1484884,1039015
23995,1212710,766841
24498,1471131,1025262
25000,1099958,654089
25503,1614273,1168404
26006,1619048,1173179
26508,1547962,1102093
27012,1504852,1058983
27514,1586642,1140773
28015,2216318,1770449
28521,1400388,954519
29019,1254721,808852
29522,1620227,1174358
30023,1434079,988210
30527,1464274,1018405
31029,1483677,1037808
31532,2414457,1968588
32033,1595038,1149169
32538,1998834,1552965
33038,1435833,989964
33540,1887534,1441665
34044,1456327,1010458
34496,1697217,1251348
34998,1483697,1037828
35502,1064576,618707
36004,1157296,711427
36505,1541818,1095949
,,
,,
