Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
31,432898,0
486,731192,127532
985,1280335,676675
1497,2709066,2105406
1986,4058876,3455216
2513,2194090,1590430
3004,2678006,2074346
3502,2728941,2125281
4009,3677360,3073700
4501,4069446,3465786
5004,3666626,3062966
5507,3568595,2964935
6009,3313536,2709876
6514,2329081,1725421
7023,2054444,1450784
7531,1462705,859045
8035,1442054,838394
8486,2241250,1637590
8991,1604080,1000420
9492,1587322,983662
9998,1205136,601476
10501,1325672,722012
11003,1896303,1292643
11509,1528959,925299
12011,2082546,1478886
12501,2222285,1618625
13006,2109830,1506170
13512,2380519,1776859
14008,2447257,1843597
14514,2861611,2257951
15124,2703712,2100052
15540,2702116,2098456
15991,3047563,2443903
16489,3164038,2560378
16995,3139178,2535518
17505,3022546,2418886
18002,2793492,2189832
18507,2422625,1818965
19006,2508666,1905006
19509,1976311,1372651
20006,1369432,765772
20516,1080011,476351
21016,1472650,868990
21522,1077315,473655
22022,1759233,1155573
22526,1195401,591741
23028,1166299,562639
23530,1435676,832016
24034,1550650,946990
24535,1968929,1365269
25036,1547436,943776
25540,1568993,965333
26042,1698761,1095101
26547,1138919,535259
27049,1509001,905341
27550,1560624,956964
28004,1555364,951704
28508,1963683,1360023
29010,1513988,910328
29512,2031720,1428060
30018,1224090,620430
30523,1543910,940250
31026,1590819,987159
31526,2583504,1979844
32032,2585418,1981758
32538,1191367,587707
33038,2208336,1604676
33537,1872736,1269076
34041,1553894,950234
34542,1777389,1173729
35045,1484338,880678
35548,1853262,1249602
36051,1533936,930276
36553,1550650,946990
37055,2196476,1592816
37507,2022957,1419297
38007,3247449,2643789
,,
,,
