Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,48477,0
482,337323,0
982,1523579,1037874
1477,2398152,1912447
1980,5274984,4789279
2486,3001767,2516062
2988,3282785,2797080
3492,3951094,3465389
3995,5304244,4818539
4498,4558533,4072828
5005,3326456,2840751
5506,3192152,2706447
6019,3018894,2533189
6514,1746863,1261158
7017,1699254,1213549
7520,821867,336162
8023,1480349,994644
8474,1452429,966724
8977,1440875,955170
9481,1483044,997339
9983,1511213,1025508
10484,1392062,906357
10988,1699703,1213998
11491,1134208,648503
11988,2261026,1775321
12491,1353817,868112
12993,1248013,762308
13495,1043677,557972
13997,1212118,726413
14499,1020819,535114
15002,1092378,606673
15504,1120912,635207
16006,865383,379678
16508,887354,401649
17011,847407,361702
17514,1502729,1017024
18015,1119677,633972
18518,1087274,601569
19021,1498404,1012699
19523,1423599,937894
20026,1164757,679052
20529,1568672,1082967
21030,1405404,919699
21533,1229459,743754
21985,1518323,1032618
22488,1193269,707564
22990,1506585,1020880
23494,1415848,930143
23998,1521547,1035842
24501,1220617,734912
25003,1528287,1042582
25506,1467235,981530
26009,1254979,769274
26511,1163943,678238
27014,1492726,1007021
27518,1479537,993832
28021,1536148,1050443
28524,1197514,711809
29027,1486667,1000962
29529,1420628,934923
30032,1523213,1037508
30536,1187888,702183
31038,1244819,759114
31491,2573709,2088004
31992,1410422,924717
32496,1196013,710308
32996,1514739,1029034
33498,1096566,610861
34000,1724125,1238420
34503,1388847,903142
35005,1446780,961075
35507,1132073,646368
36009,1220754,735049
36512,1900662,1414957
,,
,,
