Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,1104494,883261
490,1185352,964119
989,1566257,1345024
1497,2491406,2270173
1990,4020758,3799525
2492,3137803,2916570
2996,3753896,3532663
3504,1014872,793639
4009,1356391,1135158
4511,537757,316524
5015,978325,757092
5535,1008931,787698
6035,1992300,1771067
6528,1349487,1128254
7030,1190399,969166
7545,140643,0
8033,1494730,1273497
8536,1949504,1728271
9040,1340503,1119270
9546,407355,186122
9999,393984,172751
10516,107122,0
11019,111587,0
11519,136136,0
12035,104520,0
12507,1081799,860566
13014,702616,481383
13524,329961,108728
14023,339389,118156
14537,119398,0
15043,108239,0
15544,114934,0
16048,139019,0
16553,113819,0
17057,103960,0
17567,128376,0
18050,571022,349789
18515,103776,0
19021,107939,0
19523,138884,0
20026,111774,0
20530,109355,0
21033,127209,0
21542,92316,0
22040,127209,0
22552,100154,0
23044,371001,149768
23552,138368,0
24046,547090,325857
24562,109355,0
25070,100302,0
25555,1082684,861451
26055,1424467,1203234
26559,1669847,1448614
27013,1331256,1110023
27515,1376501,1155268
28020,1148968,927735
28537,174539,0
29039,162249,0
29545,104755,0
30049,170100,0
30539,982302,761069
31060,132828,0
31566,124977,0
32067,187165,0
32576,123901,0
33081,166814,0
33587,126093,0
34037,147663,0
34542,118282,0
35050,117505,0
35550,127209,0
36062,112294,0
36542,1207045,985812
,,
,,
,,
,,
