Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,1030363,714563
491,1700000,1384200
994,1089974,774174
1496,2357644,2041844
1998,3153144,2837344
2501,3184555,2868755
3003,3241242,2925442
3506,2973805,2658005
4014,1338977,1023177
4521,586051,270251
5022,747286,431486
5526,989391,673591
6032,1316053,1000253
6532,2640042,2324242
7026,2321587,2005787
7539,328714,12914
8042,786800,471000
8496,1187620,871820
8998,1432105,1116305
9501,1249769,933969
10005,1100133,784333
10522,127686,0
11020,221519,0
11513,828067,512267
12014,1179090,863290
12519,271484,0
13031,352754,36954
13527,413955,98155
14042,109993,0
14541,130381,0
15045,123861,0
15550,96508,0
16051,112457,0
16552,128325,0
17055,121630,0
17505,173340,0
18018,87962,0
18518,100428,0
19027,80123,0
19528,117166,0
20034,92099,0
20538,107749,0
21042,93405,0
21543,130494,0
22051,114934,0
22549,184680,0
23058,111587,0
23565,87962,0
24068,103776,0
24519,113819,0
25021,120514,0
25525,106189,0
26032,124977,0
26537,113677,0
27042,129441,0
27547,88914,0
28052,111756,0
28557,93187,0
29053,179033,0
29557,475182,159382
30067,125613,0
30573,105392,0
31079,98413,0
31576,174960,0
32085,127209,0
32535,106007,0
33039,120514,0
33545,112703,0
34051,87962,0
34554,100154,0
35061,90574,0
35562,94929,0
36068,114725,0
36568,590034,274234
,,
,,
,,
,,
