Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,433333,0
505,985360,0
1000,1800020,798678
1503,3100397,2099055
2004,3667681,2666339
2510,3194120,2192778
3013,2229112,1227770
3520,1355038,353696
4034,499713,0
4547,404105,0
5060,31352,0
5566,155289,0
6023,49773,0
6536,44416,0
7038,55406,0
7548,45156,0
8059,56678,0
8564,23526,0
9073,91919,0
9533,43545,0
10033,72297,0
10544,117787,0
11052,63763,0
11534,567077,0
12033,136753,0
12539,59844,0
13056,21784,0
13555,17418,0
14058,23514,0
14560,17418,0
15061,22643,0
15565,9580,0
16067,24385,0
16573,35707,0
17078,36578,0
17531,32223,0
18039,33094,0
18544,30481,0
19048,38320,0
19552,36578,0
20056,31352,0
20565,21772,0
21071,33693,0
21572,42674,0
22082,29611,0
22583,49653,0
23091,35707,0
23546,35816,0
24050,40932,0
24559,32223,0
25059,33094,0
25566,45287,0
26075,27869,0
26579,31352,0
27083,26127,0
27594,28740,0
28098,24385,0
28559,38790,0
29065,29611,0
29570,29611,0
30080,40061,0
30586,39661,0
31095,43815,0
31603,184740,0
32111,28740,0
32564,71798,0
33070,41803,0
33577,63514,0
34086,56346,0
34595,47837,0
35103,60030,0
35613,38460,0
36119,70350,0
36566,788623,0
,,
,,
,,
