Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
38,480372,217460
493,860411,597499
1004,1010983,748071
1507,2208388,1945476
2003,2667274,2404362
2504,2258579,1995667
3018,1355147,1092235
3513,1907245,1644333
4028,2738975,2476063
4533,2767656,2504744
5020,2023283,1760371
5524,1464016,1201104
6027,1248913,986001
6533,1362317,1099405
7033,1792523,1529611
7537,1627611,1364699
8038,1828373,1565461
8492,1190235,927323
8998,1369487,1106575
9505,523416,260504
10012,140940,0
10533,53098,0
11017,1175895,912983
11526,996643,733731
12029,837817,574905
12544,18643,0
13049,38859,0
13553,23623,0
14057,76446,0
14555,29009,0
15058,41001,0
15551,537757,274845
16020,46158,0
16520,39191,0
17028,33965,0
17535,48169,0
18045,45287,0
18545,74435,0
19049,45287,0
19557,49310,0
20066,33938,0
20568,65055,0
21073,58088,0
21528,54134,0
22030,33094,0
22538,41560,0
23044,37048,0
23551,77511,0
24056,57549,0
24562,34435,0
25073,33965,0
25578,52323,0
26036,47098,0
26543,26797,0
27052,40932,0
27561,38320,0
28072,32223,0
28571,297240,34328
29080,47029,0
29537,45826,0
30048,37832,0
30559,48639,0
31041,566437,303525
31571,48639,0
32058,810220,547308
32578,58758,0
33080,256499,0
33591,36578,0
34051,51683,0
34555,36177,0
35062,40732,0
35569,416246,153334
36098,355245,92333
36589,54136,0
37087,932112,669200
,,
,,
