Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,330213,0
486,942339,486343
977,1912391,1456395
1487,2261127,1805131
1997,1694264,1238268
2492,1639407,1183411
2992,2961782,2505786
3500,4063278,3607282
4004,2387087,1931091
4513,808810,352814
5010,2398783,1942787
5527,2682772,2226776
6027,1745598,1289602
6547,374051,0
7001,45287,0
7511,96236,0
8012,156009,0
8511,509417,53421
9018,174880,0
9534,118864,0
10041,103123,0
10543,215750,0
11040,853241,397245
11532,158734,0
12035,147318,0
12537,141935,0
13053,20030,0
13558,26127,0
14005,53460,0
14512,53320,0
15016,39202,0
15521,24385,0
16021,41803,0
16527,36578,0
17036,37449,0
17538,41803,0
18044,42474,0
18537,274233,0
19064,180562,0
19561,138442,0
20070,33356,0
20531,68940,0
21025,59761,0
21535,34836,0
22045,37041,0
22539,39661,0
23048,45097,0
23553,40061,0
24061,45287,0
24564,36823,0
25067,31352,0
25579,43545,0
26033,33965,0
26542,40061,0
27050,46027,0
27559,59560,0
28067,55876,0
28575,32223,0
29084,33094,0
29541,69410,0
30044,42812,0
30552,39191,0
31058,45266,0
31552,1200912,744916
32087,30493,0
32582,67060,0
33093,38265,0
33596,58821,0
34052,48058,0
34557,45287,0
35061,100950,0
35575,44363,0
36080,97749,0
36580,406593,0
,,
,,
,,
