Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,468846,0
497,565913,41665
999,1031541,507293
1498,2552067,2027819
2004,2429820,1905572
2521,902536,378288
3016,2382333,1858085
3507,3950613,3426365
4010,3093042,2568794
4515,1230275,706027
5027,1233229,708981
5525,1649875,1125627
6026,1503162,978914
6543,927971,403723
7056,55194,0
7508,56036,0
8002,788239,263991
8528,96247,0
9042,33965,0
9520,513936,0
10045,107409,0
10556,94483,0
11055,108979,0
11521,51383,0
12002,815240,290992
12506,85884,0
13008,159887,0
13527,21807,0
14029,24385,0
14526,151284,0
15036,42342,0
15541,31080,0
16051,34836,0
16549,21772,0
17050,48439,0
17553,33965,0
18058,26998,0
18566,31352,0
19074,48771,0
19529,43545,0
20033,41803,0
20521,910601,386353
21023,840654,316406
21541,51395,0
22049,48580,0
22550,27869,0
23055,37449,0
23562,23514,0
24057,141177,0
24573,36578,0
25076,40932,0
25529,29611,0
26050,32223,0
26552,47029,0
27055,104820,0
27544,774970,250722
28072,54816,0
28580,35741,0
29085,35707,0
29596,48771,0
30060,46485,0
30558,31352,0
31063,40932,0
31553,1141754,617506
32082,235330,0
32580,158852,0
33099,46158,0
33589,137894,0
34055,52323,0
34562,41001,0
35071,36578,0
35581,64516,0
36076,183384,0
36587,651228,126980
,,
,,
