Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,1588333,1016440
535,1068344,496451
994,1140044,568151
1495,1369487,797594
1996,1778183,1206290
2506,2669804,2097911
3006,2598103,2026210
3506,2669804,2097911
4011,2710295,2138402
4522,2681615,2109722
5016,2523873,1951980
5517,2445002,1873109
6021,1792696,1220803
6534,1601830,1029937
7029,1771013,1199120
7535,1943095,1371202
8039,2151028,1579135
8491,1025323,453430
8993,1125704,553811
9498,1986116,1414223
9999,1837599,1265706
10517,210632,0
11010,1049627,477734
11514,1233256,661363
12013,1505719,933826
12518,860411,288518
13032,125856,0
13523,792934,221041
14024,852768,280875
14536,70056,0
15041,70056,0
15531,886088,314195
16034,842794,270901
16549,79636,0
17048,179079,0
17542,480396,0
18068,43414,0
18518,59761,0
19025,39191,0
19513,448047,0
20019,1419678,847785
20521,1211745,639852
21026,881921,310028
21531,853241,281348
22040,889091,317198
22539,903431,331538
23038,881921,310028
23552,874751,302858
24053,1061173,489280
24556,874751,302858
25057,932112,360219
25515,889091,317198
26018,982302,410409
26523,903431,331538
27020,932112,360219
27535,846071,274178
28034,896261,324368
28536,817390,245497
29039,867581,295688
29542,889091,317198
30048,867581,295688
30550,910601,338708
31056,910601,338708
31553,903431,331538
32058,659648,87755
32582,65988,0
33041,74165,0
33542,34836,0
34052,73764,0
34563,31822,0
35070,46227,0
35581,44416,0
36083,39191,0
36595,47083,0
37082,846071,274178
37531,867581,295688
,,
,,
