Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,509273,0
505,1050184,535618
1005,1870252,1355686
1509,3243104,2728538
2009,3302160,2787594
2514,3193227,2678661
3020,4478796,3964230
3514,2825436,2310870
4022,1923652,1409086
4527,1791295,1276729
5036,1832692,1318126
5536,2069304,1554738
6041,1275108,760542
6543,514826,260
7045,587596,73030
7555,246838,0
8050,1122041,607475
8510,338259,0
9012,412770,0
9517,344165,0
10017,426816,0
10520,412216,0
11023,461848,0
11514,1158900,644334
12022,446858,0
12524,331093,0
13033,289866,0
13532,459647,0
14039,238896,0
14541,259918,0
15044,263741,0
15547,260519,0
16050,251549,0
16550,299673,0
17052,314772,0
17556,303114,0
18061,284764,0
18563,324099,0
19013,522252,7686
19517,414206,0
20019,329101,0
20523,337370,0
21027,319435,0
21528,379302,0
22031,340257,0
22532,459648,0
23035,459648,0
23542,300782,0
24042,415559,0
24546,356758,0
25046,415559,0
25550,345835,0
26053,426715,0
26556,418348,0
27062,260030,0
27562,345835,0
28065,429504,0
28567,414524,0
29023,343352,0
29527,311827,0
30027,472780,0
30531,382091,0
31034,678233,163667
31538,503453,0
32047,314772,0
32545,348847,0
33051,324099,0
33552,489420,0
34057,376513,0
34559,489196,0
35064,403368,0
35568,321767,0
36070,387669,0
36570,813252,298686
,,
,,
,,
