Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1280392,965078
497,1454196,1138882
1010,1154247,838933
1502,1548860,1233546
1999,3411181,3095867
2501,4501155,4185841
3003,3951408,3636094
3504,2746211,2430897
4011,1503108,1187794
4516,1200237,884923
5025,1451435,1136121
5533,190050,0
6066,55876,0
6564,60196,0
7019,58055,0
7530,47298,0
8017,458886,143572
8540,25256,0
9050,39861,0
9548,353688,38374
10067,208055,0
10524,54558,0
11034,23984,0
11518,566437,251123
12027,356594,41280
12525,323305,7991
13027,156547,0
13529,63350,0
14042,26998,0
14546,23514,0
15048,24385,0
15551,49860,0
16053,14805,0
16556,27869,0
17059,26998,0
17565,41803,0
18069,89216,0
18522,22643,0
19028,49653,0
19540,29611,0
20044,25256,0
20557,38320,0
21068,64867,0
21563,53263,0
22064,20901,0
22570,20901,0
23075,41803,0
23583,30481,0
24021,473226,157912
24538,24750,0
25043,31352,0
25549,31352,0
26053,20901,0
26565,35506,0
27073,51252,0
27586,39059,0
28095,46227,0
28551,87913,0
29044,863194,547880
29534,748601,433287
30041,1106428,791114
30544,1130100,814786
31050,1089566,774252
31556,1085211,769897
32058,1137067,821753
32565,918963,603649
33071,1120362,805048
33578,1081728,766414
34035,1125745,810431
34542,1108169,792855
35047,1079986,764672
35550,1222446,907132
36063,88406,0
36565,691228,375914
,,
,,
,,
