Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,1623329,1170919
497,2018681,1566271
998,2878037,2425627
1503,3662634,3210224
2004,2932046,2479636
2509,3468041,3015631
3004,4410120,3957710
3505,3672959,3220549
4008,2486564,2034154
4510,2269178,1816768
5013,1734793,1282383
5524,238054,0
6030,53137,0
6557,57807,0
7067,43144,0
7521,47969,0
8014,643746,191336
8541,223885,0
9045,51263,0
9548,56609,0
10053,57618,0
10554,163219,0
11068,140451,0
11578,49664,0
12029,224252,0
12520,404870,0
13024,146721,0
13526,51623,0
14040,18312,0
14543,27869,0
15046,27869,0
15550,22643,0
16053,20901,0
16554,19160,0
17057,19160,0
17563,28740,0
18072,39191,0
18576,17418,0
19031,32713,0
19536,48771,0
20044,30481,0
20546,47900,0
21053,40601,0
21557,26998,0
22068,34836,0
22571,33965,0
23076,33965,0
23580,37449,0
24085,31080,0
24543,27869,0
25044,43545,0
25551,43545,0
26054,26127,0
26566,81540,0
27079,48708,0
27586,58558,0
28097,58088,0
28555,67737,0
29062,48909,0
29573,32223,0
30075,56346,0
30582,61841,0
31097,53021,0
31603,133560,0
32058,57017,0
32564,116577,0
33074,33965,0
33583,40061,0
34088,55738,0
34599,24385,0
35115,57703,0
35602,374025,0
36065,48816,0
36563,342623,0
,,
,,
