Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,516004,127203
508,403040,14239
1001,1763582,1374781
1493,2311947,1923146
1995,3120687,2731886
2501,3175404,2786603
2999,3255743,2866942
3509,1743359,1354558
4014,1015336,626535
4517,1043593,654792
5040,264431,0
5555,80130,0
6045,527688,138887
6515,63668,0
7020,36660,0
7524,29611,0
8018,487566,98765
8545,33977,0
9045,62705,0
9557,33094,0
10058,116640,0
10516,170658,0
11031,47204,0
11535,71083,0
12031,222269,0
12519,239708,0
13022,129993,0
13524,65103,0
14037,32246,0
14541,29611,0
15044,23514,0
15545,21881,0
16048,23514,0
16550,21772,0
17054,19160,0
17560,38320,0
18064,29611,0
18521,36687,0
19027,33965,0
19529,100094,0
20033,32223,0
20538,31352,0
21045,28374,0
21548,31352,0
22055,28740,0
22558,32223,0
23063,32223,0
23568,32822,0
24074,36578,0
24578,38565,0
25030,31352,0
25534,35707,0
26047,26127,0
26555,40531,0
27060,39191,0
27572,34836,0
28075,40660,0
28583,42674,0
29091,46697,0
29547,73636,0
30055,22643,0
30564,38320,0
31073,34836,0
31564,1057353,668552
32085,69725,0
32576,393973,5172
33086,388938,137
33606,82692,0
34068,29622,0
34574,32223,0
35082,42474,0
35589,27869,0
36097,34836,0
36600,104930,0
,,
,,
