Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,523431,0
500,818851,249579
1001,1927613,1358341
1506,2738541,2169269
2006,3095482,2526210
2512,2731371,2162099
3025,1683461,1114189
3538,94300,0
4043,132886,0
4548,107198,0
5059,34836,0
5544,249523,0
6017,43864,0
6533,50535,0
7035,31822,0
7543,70243,0
8040,462235,0
8553,23526,0
9069,39191,0
9518,64447,0
10036,23526,0
10535,96535,0
11040,48014,0
11544,82342,0
12026,866401,297129
12530,286073,0
13040,48854,0
13541,48389,0
14060,39260,0
14557,12192,0
15060,26998,0
15563,15676,0
16069,24263,0
16569,31352,0
17069,33094,0
17574,37988,0
18029,31352,0
18532,30481,0
19039,20901,0
19542,30481,0
20049,38320,0
20555,35707,0
21054,63180,0
21569,22643,0
22070,27869,0
22578,30481,0
23096,31352,0
23538,29123,0
24042,48563,0
24552,30481,0
25052,29210,0
25565,61371,0
26070,27668,0
26572,35707,0
27091,35976,0
27591,28740,0
28054,31842,0
28560,43144,0
29070,31352,0
29576,31352,0
30087,33094,0
30593,26998,0
31108,45968,0
31555,397252,0
32077,35707,0
32574,80501,0
33085,24385,0
33593,35707,0
34102,53996,0
34610,40061,0
35085,32693,0
35587,50381,0
36092,44294,0
36594,597986,28714
,,
,,
,,
