Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,482622,0
502,637216,93063
998,1660143,1115990
1507,3355289,2811136
2011,4547357,4003204
2508,4194169,3650016
3015,3577142,3032989
3546,142589,0
4049,70612,0
4550,134460,0
5063,44485,0
5504,958875,414722
6023,71799,0
6530,42273,0
7036,33094,0
7540,38703,0
8035,523259,0
8561,22655,0
9049,430205,0
9521,100631,0
10009,447685,0
10540,102709,0
11016,449162,0
11519,136117,0
12021,42195,0
12537,13063,0
13038,29611,0
13543,19160,0
14044,25991,0
14551,22643,0
15049,17418,0
15552,27869,0
16058,34836,0
16563,26127,0
17068,27869,0
17523,29611,0
18026,33094,0
18519,322654,0
19035,24385,0
19541,32713,0
20047,25256,0
20547,43545,0
21054,33094,0
21560,27869,0
22065,24385,0
22570,39191,0
23075,23514,0
23532,35707,0
24037,31352,0
24542,52254,0
25060,39460,0
25568,33094,0
26073,70281,0
26584,30046,0
27095,31152,0
27558,34455,0
28040,846071,301918
28566,46169,0
29069,32693,0
29576,36377,0
30086,26127,0
30590,41603,0
31096,37068,0
31593,133194,0
32059,28740,0
32539,777876,233723
33064,41815,0
33573,65525,0
34082,26998,0
34588,58489,0
35098,39191,0
35604,53733,0
36121,46227,0
36569,50582,0
37071,58420,0
,,
,,
