Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
5,2538001,1220847
497,2009334,692180
1000,2390524,1073370
1501,3587375,2270221
2001,3013748,1696594
2512,1887101,569947
3017,916534,0
3541,301097,0
4041,141101,0
4528,1651714,334560
5027,1082878,0
5555,345772,0
6047,598236,0
6562,31352,0
7016,51517,0
7509,898752,0
8009,350863,0
8538,26127,0
9049,51992,0
9537,244933,0
10059,111976,0
10568,46697,0
11073,44416,0
11531,98623,0
12014,613401,0
12512,467410,0
13020,237385,0
13536,55641,0
14044,68269,0
14543,26998,0
15044,25256,0
15546,26797,0
16049,39191,0
16551,29367,0
17049,193957,0
17548,954544,0
18066,717874,0
18572,364632,0
19075,36578,0
19579,49510,0
20033,41803,0
20541,28339,0
21046,26127,0
21551,41402,0
22046,190425,0
22544,551800,0
23068,41803,0
23568,28740,0
24073,93436,0
24576,40531,0
25079,36578,0
25589,29611,0
26042,40061,0
26550,50512,0
27056,115820,0
27560,135014,0
28074,353694,0
28578,44416,0
29088,35707,0
29594,50582,0
30102,42743,0
30557,30481,0
31049,532601,0
31574,126500,0
32069,336468,0
32560,1215095,0
33086,31352,0
33595,43414,0
34100,53194,0
34606,44015,0
35064,42674,0
35568,48771,0
36077,41402,0
36576,436764,0
,,
,,
,,
