Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
52,1372418,1047358
535,941878,616818
988,1064231,739171
1499,2236928,1911868
1992,2535746,2210686
2499,1510249,1185189
2998,1600240,1275180
3495,1877057,1551997
4003,1678879,1353819
4534,261531,0
5010,2182091,1857031
5522,1829222,1504162
6014,3366985,3041925
6516,3943280,3618220
7022,3252865,2927805
7524,1919814,1594754
8025,2568548,2243488
8547,1121458,796398
9036,641017,315957
9557,177119,0
10055,273165,0
10525,59623,0
11029,48771,0
11514,573607,248547
12043,53475,0
12524,795464,470404
13028,170734,0
13530,55129,0
14038,356462,31402
14536,36601,0
15050,35741,0
15555,67060,0
16058,39191,0
16561,34836,0
17067,37449,0
17514,70300,0
18008,294233,0
18530,26998,0
19031,39055,0
19542,40932,0
20042,39191,0
20552,33094,0
21052,28740,0
21556,39191,0
22063,30481,0
22570,28740,0
23075,46158,0
23533,51383,0
24034,46158,0
24542,33965,0
25048,43545,0
25554,41803,0
26051,85860,0
26572,59090,0
27089,34349,0
27585,55137,0
28041,45287,0
28547,63714,0
29055,83669,0
29568,55793,0
30072,45287,0
30580,54134,0
31088,36578,0
31593,61231,0
32040,240120,0
32554,60821,0
33059,38320,0
33569,62843,0
34081,44961,0
34582,61298,0
35090,59902,0
35600,53289,0
36105,54573,0
36543,709682,384622
37057,765560,440500
,,
,,
