Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,1210970,843174
495,978432,610636
986,1104601,736805
1496,2273953,1906157
1999,2593169,2225373
2501,2510172,2142376
3003,1864668,1496872
3509,2245081,1877285
4009,2071809,1704013
4528,460751,92955
5017,2129931,1762135
5517,2603016,2235220
6020,2788057,2420261
6524,3428959,3061163
7029,3230018,2862222
7529,3427738,3059942
8047,1929735,1561939
8555,1316176,948380
8996,728497,360701
9509,291287,0
10011,605009,237213
10519,170388,0
11009,1026244,658448
11510,1368172,1000376
12018,323396,0
12534,24153,0
13038,33094,0
13539,34836,0
14032,144364,0
14551,70257,0
15056,29611,0
15607,180437,0
16040,26127,0
16543,59360,0
17049,26127,0
17554,28740,0
18058,31352,0
18565,29611,0
19069,47568,0
19525,29719,0
20032,33094,0
20545,42402,0
21044,51574,0
21550,44416,0
22053,45886,0
22562,36578,0
23058,51383,0
23566,38320,0
24067,69952,0
24575,43144,0
25080,41803,0
25541,66956,0
26044,40660,0
26547,69811,0
27055,47900,0
27562,39191,0
28060,239376,0
28578,58959,0
29085,37449,0
29593,43545,0
30048,51383,0
30556,65160,0
31059,58420,0
31564,51183,0
32069,103203,0
32584,41803,0
33070,803050,435254
33593,78862,0
34099,43600,0
34558,49154,0
35059,59141,0
35565,46158,0
36081,36442,0
36565,807035,439239
,,
,,
