Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
60,514031,19316
500,781540,286825
1003,1729994,1235279
1508,2263718,1769003
2004,2788450,2293735
2508,2671679,2176964
3019,3367953,2873238
3515,3866835,3372120
4043,3051544,2556829
4541,1342519,847804
5043,1105242,610527
5550,1159711,664996
6040,1700692,1205977
6560,1124672,629957
7063,1134278,639563
7522,460842,0
8029,353809,0
8525,187142,0
9037,82886,0
9552,69821,0
10069,49040,0
10530,44035,0
11037,51383,0
11520,505892,11177
12022,175468,0
12524,109454,0
13025,93545,0
13544,13934,0
14048,27869,0
14547,51330,0
15036,451715,0
15540,838901,344186
16042,774370,279655
16559,14805,0
17065,36589,0
17569,26127,0
18077,125497,0
18534,94518,0
19038,69410,0
19543,41352,0
20049,27869,0
20551,31352,0
21059,29611,0
21563,33965,0
22068,31352,0
22573,48909,0
23079,38320,0
23587,50531,0
24039,62488,0
24538,61560,0
25050,28821,0
25558,39245,0
26066,41803,0
26582,33094,0
27089,40331,0
27603,33965,0
28052,41803,0
28563,54350,0
29063,40732,0
29570,36177,0
30080,35506,0
30593,37150,0
31087,430205,0
31591,1003813,509098
32066,39260,0
32554,398960,0
33082,42944,0
33574,156183,0
34096,47768,0
34606,36377,0
35108,74944,0
35567,57012,0
36077,55738,0
36563,566437,71722
,,
,,
