Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1045638,631394
495,1201625,787381
991,2074450,1660206
1496,3258556,2844312
2000,3826365,3412121
2500,4817553,4403309
3004,4367798,3953554
3511,3073645,2659401
4031,511202,96958
4525,249933,0
5042,168336,0
5548,105866,0
6050,135482,0
6557,41803,0
7016,35730,0
7521,143547,0
8033,96649,0
8534,84095,0
9046,56747,0
9554,81872,0
10063,81849,0
10567,70693,0
11022,38320,0
11527,69610,0
12034,107066,0
12518,523967,109723
13021,118851,0
13524,61870,0
14037,24397,0
14541,26127,0
15048,30481,0
15552,25012,0
16050,20901,0
16554,23514,0
17055,21772,0
17562,29611,0
18068,41803,0
18575,31352,0
19081,38216,0
19532,54867,0
20038,26998,0
20547,24385,0
21055,33094,0
21559,43568,0
22064,41803,0
22571,31352,0
23072,41803,0
23580,47900,0
24090,34836,0
24581,220510,0
25044,29611,0
25553,31352,0
26057,42674,0
26568,49711,0
27075,32223,0
27584,44084,0
28093,58219,0
28608,85625,0
29058,82302,0
29566,33965,0
30073,40061,0
30583,39730,0
31095,40796,0
31601,230704,0
32112,65366,0
32569,64447,0
33070,38320,0
33576,68069,0
34084,58959,0
34612,73521,0
35107,116423,0
35614,62465,0
36123,26998,0
36572,457573,43329
,,
,,
