Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,550850,0
494,738591,172370
996,1717417,1151196
1498,1199458,633237
2000,2139624,1573403
2510,744322,178101
3039,262914,0
3544,997629,431408
4032,1427762,861541
4540,331409,0
5056,36446,0
5502,239673,0
6003,387185,0
6524,59961,0
7031,64585,0
7541,28740,0
8055,41202,0
8569,43545,0
9006,403947,0
9526,48227,0
10036,40073,0
10552,44285,0
11059,90261,0
11536,421863,0
12039,101507,0
12542,50142,0
13059,20924,0
13561,22643,0
14063,33094,0
14564,49641,0
15012,134611,0
15521,61834,0
16021,26617,0
16530,44416,0
17016,967962,401741
17522,860411,294190
18020,820897,254676
18540,74027,0
19045,26998,0
19551,26127,0
20059,38374,0
20562,31352,0
21068,24385,0
21573,32223,0
22026,24385,0
22532,27869,0
23037,22643,0
23543,33094,0
24053,36578,0
24557,36578,0
25058,25256,0
25567,38119,0
26082,25256,0
26583,39191,0
27043,36334,0
27547,55738,0
28057,33094,0
28572,36578,0
29076,41560,0
29582,41603,0
30092,40061,0
30605,31080,0
31058,50512,0
31549,425484,0
32055,45287,0
32560,201794,0
33068,44755,0
33570,78257,0
34078,31352,0
34583,28740,0
35093,28740,0
35600,33094,0
36056,52392,0
36548,444545,0
,,
