Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
11,1476406,860095
493,946452,330141
1003,1061173,444862
1499,1333637,717326
2002,1756673,1140362
2509,2552553,1936242
3008,2358960,1742649
3516,2315940,1699629
4012,1677802,1061491
4532,2889398,2273087
5031,2201069,1584758
5526,1790678,1174367
6029,874751,258440
6563,117586,0
7061,63984,0
7520,55475,0
8025,32894,0
8541,63044,0
9044,30081,0
9532,430205,0
10050,63180,0
10560,45287,0
10997,1355147,738836
11507,114701,0
12007,74805,0
12505,437375,0
13029,18289,0
13528,20030,0
14033,26127,0
14539,52254,0
15037,26127,0
15540,64585,0
16034,131825,0
16546,27869,0
17057,26998,0
17567,37776,0
18068,37302,0
18522,45356,0
19029,33965,0
19534,19160,0
20039,37449,0
20544,37718,0
21049,30481,0
21554,48840,0
22059,30481,0
22565,34836,0
23070,63576,0
23576,27869,0
24083,42375,0
24537,50582,0
25045,36578,0
25553,31352,0
26063,27668,0
26567,35707,0
27067,86365,0
27582,26127,0
28091,40061,0
28547,47220,0
29058,35707,0
29564,63113,0
30069,38320,0
30576,38990,0
31091,38119,0
31601,37449,0
32055,48909,0
32568,41803,0
33077,44886,0
33593,36578,0
34094,30281,0
34606,50512,0
35062,33965,0
35565,43545,0
36075,43545,0
36587,31352,0
37079,580777,0
37582,874751,258440
,,
