Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
28,1221132,639612
498,992166,410646
999,1558793,977273
1503,1713685,1132165
2004,3402041,2820521
2516,2507923,1926403
3010,2511361,1929841
3511,1111768,530248
4020,1573409,991889
4529,149624,0
5036,557963,0
5560,35506,0
6018,37048,0
6526,41402,0
7034,49641,0
7544,44416,0
8051,46628,0
8563,30951,0
9063,61823,0
9514,260741,0
10032,32904,0
10536,32223,0
11047,30081,0
11537,437375,0
12029,883163,301643
12536,304539,0
13039,194526,0
13542,89766,0
14056,31834,0
14558,24385,0
15064,19160,0
15565,37950,0
16065,26127,0
16569,23514,0
17074,29210,0
17530,34836,0
18030,40061,0
18543,27869,0
19043,37449,0
19549,31352,0
20060,30590,0
20560,37048,0
21065,26998,0
21569,33965,0
22076,34836,0
22582,28849,0
23091,41803,0
23544,35544,0
24046,67117,0
24553,30493,0
25058,50250,0
25562,57887,0
26072,32223,0
26581,36578,0
27091,27869,0
27548,47022,0
28052,62443,0
28560,64855,0
29068,48909,0
29576,43683,0
30083,50651,0
30591,30481,0
31103,33740,0
31557,47029,0
32046,552097,0
32572,27325,0
33082,61972,0
33585,39260,0
34094,32223,0
34603,28740,0
35112,38810,0
35614,45957,0
36071,26127,0
36570,440248,0
,,
,,
,,
