Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,402582,0
504,858032,329124
1001,1521061,992153
1503,1398581,869673
2014,3008087,2479179
2517,2833006,2304098
3026,336687,0
3521,594171,65263
4018,1474773,945865
4531,1912219,1383311
5032,3808508,3279600
5526,5104985,4576077
6023,3909958,3381050
6526,813260,284352
7029,1417659,888751
7546,1109040,580132
8012,564868,35960
8531,43425,0
9019,480428,0
9552,116470,0
10059,55772,0
10511,93545,0
11025,54867,0
11510,1195824,666916
12008,737694,208786
12515,1175453,646545
13027,1228679,699771
13531,1094078,565170
14032,1149659,620751
14534,1078244,549336
15023,690764,161856
15545,1087824,558916
16040,1092648,563740
16546,1239267,710359
17050,1088695,559787
17559,1079986,551078
18055,1419330,890422
18541,634784,105876
19051,132672,0
19569,36589,0
20023,44450,0
20529,40932,0
21033,28740,0
21539,40905,0
22044,33965,0
22552,59222,0
23056,33965,0
23563,34836,0
24068,54008,0
24581,24603,0
25085,61102,0
25539,43545,0
26051,40061,0
26555,35707,0
27055,34836,0
27571,34105,0
28076,43614,0
28581,47969,0
29097,47029,0
29553,38810,0
30058,55406,0
30567,26998,0
31076,32223,0
31582,39191,0
32095,41803,0
32554,38790,0
33060,39191,0
33569,36578,0
34081,29367,0
34587,30481,0
35097,69020,0
35610,49294,0
36112,39191,0
36549,522999,0
37052,662706,133798
,,
,,
,,
,,
